10011
9997
9994
10006
10002
9998
9990
10001
9988
9995
10004
10002
10003
9992
10015
10000
9996
10003
9994
10003
9984
10001
10004
9995
9997
10000
10001
10004
10002
10001
9999
10003
10001
10000
10004
9990
9997
10004
9994
9997,6
10009
9995
10000
9995
10001
9992
9999
10003
10013
10001
10002
10001
9998
10013
10002
10002
10000
10005
10003
10000
10007
10004
9998
9999
10003
10002
10002
10007
10002
10000
9998
10011
9978
10002
10003
10011
10003
9998
10003
9998
10014
10002
10010
9977
10002
9997
10000
10004
10003
9994
10003
9995
9998
9995
9995
10001
10000
10006
9985
10003
9979
10002
10010
9995
10009
10002
9999
9988
10005
10004
10003
9995
9984
10001
9995
9996
9999
10001
9995
9997
9996
10005
10001
10001
9994
10000
9992
10010
9982
10001
9993
9987
9996
9999
10007
10001
9998
9996
9999
10003
9996
9998
9999
10001
9996
9996
9998
9995
9998
9979
9995
9999
9996
10001
10002
10001
9997
9990
10007
10008
10003
9992
9998
10005
10002
10013
10011
10007
10008
10011
9995
10000
9988
10004
9999
10001
9986
10005
9983
10001
10005
10003
9998
10000
9996
10014
9988
9996
9993
9976
10000
10006
9999
9997
10000
10007
9995
10003
9996
10009
10000
9995
10001
10003
10005
10002
10002
9999
9999
10000
10001
10005
10005
10012
10002
9980
10008
10006
10008
10000
10007
10010
10001
10007
10001
10010
10007
9995
10011
10008
9996
10008
10008
9998
9993
9993
10006
9994
9996
9998
10000
10001
10001
10002
10001
10003
10008
9995
10001
9996
9993
9985
9995
9998
10000
9999
10003
10007
10008
10011
9993
9999
10001
10002
10003
10004
9993
10009
9998
9993
9996
10012
10008
10001
9996
9992
10001
10002
9999
9994
9987
9985
9995
10002
10001
9991
10002
9987
9995
10000
9984
9991
9986
10008
10002
9994
9994
9999
10010
10000
9991
10010
10004
9997
10000
10004
10002
10016
9997
10006
9995
9988
10004
9998
10005
9997
10004
10006
9994
10001
10002
10011
10002
9989
9993
9995
10001
10001
10004
10007
10005
10003
10010
10012
9997
9996
10006
10006
10004
10001
10003
9991
9994
9994
10002
10002
9987
10007
10005
9993
9994
9996
10002
9995
9998
9999
10015
10004
10004
10000
10007
10015
10005
9994
10001
9996
9999
10005
10002
10000
10002
10003
10004
9999
9999
10005
9999
9998
10001
9985
9992
9996
9997
9996
9981
9998
10006
9982
10010
10000
9992
9998
10001
10011
10001
10003
9999
10008
10013
9988
10009
10002
10005
9996
10001
10001
10002
10006
10010
9994
10000
10002
10004
10002
10010
9994
9988
9997
9998
9993
10001
9993
9999
9992
10004
10004
10002
10011
10000
9983
10004
10005
9999
10000
9983
9999
9992
10002
10007
10011
10000
10013
10000
9998
9994
10009
10003
9989
9976
10009
9999
10001
9992
10003
10003
10012
10002
9996
10017
9999
9993
10003
10002
9993
9991
9982
10006
9986
9998
9992
10010
9975
